comment_id	comment_length	author	city	age
497071	3	31820202	Ростов-на-Дону	29
497084	9	3922136	0	36
497085	22	155604410	Салават	0
497086	11	29747173	0	34
497099	2	50677476	Подольск	0
497100	7	379570693	0	0
497101	8	155604410	Салават	0
497122	8	268449457	Москва	0
497347	3	198272674	Краснодар	0
497356	9	260133318	Куст	0
496987	1	40164621	Одесса	21
496989	7	58934089	Москва	0
496991	10	146343892	Минск	0
496992	3	134102109	Москва	0
496993	1	5778329	Дубоссары	0
496994	2	11402121	Ростов-на-Дону	33
496995	5	21191217	Москва	0
496996	14	29747173	0	34
496997	2	45752523	0	0
496998	6	29747173	0	34
496999	5	45752523	0	0
497000	7	29747173	0	34
497001	1	12726444	0	0
497002	3	14774528	Москва	0
497003	19	45752523	0	0
497006	5	29747173	0	34
497007	7	45752523	0	0
497009	5	68246620	0	0
497010	2	130816375	Санкт-Петербург	18
497015	3	69898708	Москва	0
497017	4	59506449	Москва	19
497019	3	288013330	0	0
497028	13	36711090	0	0
497098	2	367629841	Набережные_Челны	20
497118	3	45752523	0	0
497229	7	23792296	Новокуйбышевск	22
496947	2	261534419	Славянск	21
496948	2	54395219	Гомель	20
496949	5	9099204	Санкт-Петербург	0
496950	5	527348	Санкт-Петербург	0
496951	2	273000422	Уфа	0
496952	1	105726971	Омск	0
496953	14	267551777	Москва	0
496954	3	103068532	0	0
496955	4	357976998	0	16
496956	3	14111938	Пенза	23
496957	6	68246620	0	0
496958	2	20487192	Санкт-Петербург	22
496959	26	527348	Санкт-Петербург	0
496960	2	252569101	Новосибирск	23
496961	4	20009054	Москва	0
496962	2	3652154	Москва	30
496963	7	161808586	Химки	0
496964	7	11722263	Москва	0
496966	4	277298636	Москва	0
496969	1	366238260	0	27
496970	5	4903589	Серпухов	32
496971	2	274472767	Хайфа	40
496972	1	148399949	Бобруйск	0
496975	3	103825772	0	0
496976	3	193526825	Рефтинский	0
496979	3	318087296	Москва	18
496980	1	66771862	Екатеринбург	19
496985	2	36067690	0	0
497011	1	328269515	Омск	18
497023	2	292806927	0	0
497030	2	183218725	Bad_Schwalbach	16
497031	2	4773432	Гомель	30
497476	4	5293325	0	23
496927	11	145665886	Stockholm	0
496928	10	22325391	Санкт-Петербург	0
496929	7	152654769	0	0
496931	3	6062143	Владивосток	27
496933	1	181804485	Томск	0
496935	1	71002924	Челябинск	115
496938	1	394096127	0	0
496940	15	646869	Нижний_Новгород	31
496941	17	5963437	Королёв	26
496943	25	6612836	Москва	34
496944	10	6612836	Москва	34
496945	5	267712477	Москва	0
496977	7	195900765	Москва	0
496981	18	38162233	Москва	0
496982	6	6612836	Москва	34
496988	19	331221525	Sevastopol	51
497024	2	31609878	Москва	0
497069	2	383182217	0	0
497072	15	306005116	0	0
497342	30	174170299	0	0
497456	5	18239724	Санкт-Петербург	19
497748	47	646869	Нижний_Новгород	31
496897	6	283653306	Москва	40
496898	1	33114519	Бийск	0
496899	3	65686827	0	0
496900	7	372724575	0	0
496901	1	8127849	0	115
496902	7	42125326	0	21
496903	10	84703080	0	0
496904	6	285176567	0	0
496906	10	193526825	Рефтинский	0
496907	10	146578698	Киев	19
496908	6	302862104	Краснодар	0
496909	5	611821	Москва	35
496910	5	244280529	Калининград	28
496911	1	395670087	0	0
496912	3	381064857	York	0
496913	4	43114205	0	0
496915	4	240977535	0	0
496918	6	220514859	0	0
496919	4	237405	Москва	31
496920	7	94858200	0	0
496922	24	58598268	Рязань	26
496923	10	96499282	Омск	0
496939	3	14543716	Warszawa	21
496942	4	42125326	0	21
497014	7	72706726	Москва	0
497020	5	38164216	Екатеринбург	0
497021	4	3194808	Санкт-Петербург	0
497025	34	172769390	Москва	28
497026	12	146578698	Киев	19
497027	7	172769390	Москва	28
497029	15	215889679	Оренбург	0
497033	26	172769390	Москва	28
497165	8	21360201	Киев	20
497224	2	193526825	Рефтинский	0
497226	61	21360201	Киев	20
496877	7	4283215	Радужный	27
496878	13	28214275	Урень	30
496879	12	394106916	0	0
496880	7	106108457	Санкт-Петербург	0
496881	8	191778898	Саратов	0
496882	1	5099713	0	0
496884	2	28214275	Урень	30
496885	4	101502696	0	0
496886	16	55428098	Екатеринбург	0
496888	22	182912485	0	24
496889	4	2379604	0	0
496890	9	121780377	Санкт-Петербург	18
496894	31	20590789	0	0
496914	10	21201404	Санкт-Петербург	0
496924	9	8019185	0	0
497032	9	263617381	0	0
497177	5	21360201	Киев	20
496842	3	393338230	0	0
496843	6	4283215	Радужный	27
496844	5	44041656	Санкт-Петербург	0
496846	2	276569968	0	0
496848	1	323326884	0	0
496850	2	90307308	0	0
496851	4	12140225	Якутск	0
496853	4	306385737	0	0
496855	2	8736017	0	25
496857	7	302984513	Омск	22
496859	5	22545369	Новокузнецк	25
496860	9	611821	Москва	35
496862	2	235292388	New_York_City	0
496863	8	102030129	Полтава	0
496864	5	278980495	Воронеж	0
496865	8	2524319	Пермь	0
496866	5	11884858	Алматы	29
496873	6	4624262	0	0
496883	12	8526887	Одесса	0
496916	2	174481290	Краснодар	0
496917	3	137507511	Mons	0
496798	2	273590970	Родники	15
496799	3	4502778	Москва	31
496800	3	12555548	Санкт-Петербург	34
496801	3	5837308	Казань	24
496802	3	383601303	Москва	41
496803	1	2359537	Челябинск	26
496804	1	24750967	Омск	0
496805	7	31820202	Ростов-на-Дону	29
496806	1	126143396	Полоцк	20
496808	1	26408843	0	0
496810	7	14245169	Херсон	22
496811	6	8715238	0	0
496813	2	1362573	Екатеринбург	26
496814	1	406582133	0	0
496815	12	965333	Zurich	36
496817	1	213493534	Санкт-Петербург	14
496818	8	161330420	Киев	0
496819	3	5779722	Москва	0
496821	11	14817728	Санкт-Петербург	0
496822	1	251221122	Челябинск	0
496823	11	22277427	Томск	20
496824	12	22277427	Томск	20
496825	5	22277427	Томск	20
496827	35	31820202	Ростов-на-Дону	29
496828	58	22277427	Томск	20
496830	38	31820202	Ростов-на-Дону	29
496831	9	13032049	Ржавки	0
496838	12	344891144	0	0
496840	5	130049640	0	0
496845	3	18079252	Москва	0
496849	7	250898711	Москва	0
496852	4	250898711	Москва	0
496861	1	13784099	0	0
496869	1	139655977	Lisboa	0
496874	4	138612904	Нижний_Новгород	0
496876	5	90687720	0	0
496891	2	31820202	Ростов-на-Дону	29
496893	4	92529416	Краснодар	20
496921	4	7515139	0	21
496932	3	26531220	Санкт-Петербург	28
496937	3	103825772	0	0
497022	2	70868164	Москва	33
497034	6	333721904	Владивосток	16
497562	42	360734572	Helsinki	0
497563	20	360734572	Helsinki	0
497564	40	360734572	Helsinki	0
496761	8	359221385	Москва	24
496762	4	332073372	0	0
496763	11	27607337	Павлодар	23
496764	8	29747173	0	34
496766	6	3702545	0	0
496767	2	5201020	Санкт-Петербург	26
496768	1	46098475	Riga	20
496769	5	46098475	Riga	20
496770	9	98940588	Донецк	0
496771	1	248928486	Москва	111
496772	4	95259042	Одесса	0
496773	3	38127655	Киев	0
496774	4	61036049	0	78
496775	12	98940588	Донецк	0
496776	5	61036049	0	78
496777	2	29747173	0	34
496778	8	11486013	Москва	23
496780	9	28924869	Екатеринбург	0
496781	10	8883396	Одесса	27
496782	1	198026651	Санкт-Петербург	24
496786	6	670062	Barcelona	30
496787	26	39655981	Москва	0
496788	8	5356104	Железнодорожный_(Балашиха)	26
496789	3	114553110	Los_Angeles	0
496790	2	28924869	Екатеринбург	0
496794	15	225350479	Москва	20
496796	1	376155908	0	0
496807	8	39655981	Москва	0
496812	2	150528551	Киев	29
496820	4	131297262	0	0
496826	1	91521443	Москва	0
496829	12	218888678	Рязань	0
496832	8	85903548	Волгоград	0
496837	10	28924869	Екатеринбург	0
496847	16	29809336	0	24
496854	30	29809336	0	24
496870	8	39655981	Москва	0
496871	1	28924869	Екатеринбург	0
496872	4	177482116	Петропавловск-Камчатский	19
496887	1	119861877	0	0
496895	20	33759299	Новосибирск	21
497035	11	1320506	Москва	0
497036	4	29809336	0	24
497037	3	1320506	Москва	0
497038	4	1320506	Москва	0
497039	8	39655981	Москва	0
497061	2	72750433	Тула	0
500539	2	260265435	0	0
496715	1	270360472	0	0
496716	6	252569101	Новосибирск	23
496717	18	4283215	Радужный	27
496718	1	91900295	0	24
496722	10	189251685	Ростов-на-Дону	0
496723	1	307951474	Омск	21
496726	14	54897291	Глубокое	0
496727	1	2359537	Челябинск	26
496728	1	45909310	Ижевск	25
496729	6	46873213	Екатеринбург	0
496731	12	57244682	Рязань	0
496732	10	16670157	Ялта	0
496733	1	395670087	0	0
496734	9	395670087	0	0
496737	2	39722147	0	0
496738	13	801091	0	0
496742	5	180684051	Краснодар	0
496744	4	118662148	Минск	23
496748	7	118662148	Минск	23
496791	1	260133318	Куст	0
497319	1	247570169	Москва	0
496692	4	21594630	Старая_Купавна	27
496693	8	1734196	0	0
496694	8	248789837	0	47
496695	2	299432112	0	0
496696	2	118455527	Екатеринбург	0
496697	8	28957577	Чебоксары	23
496698	6	248789837	0	47
496699	14	2327012	Санкт-Петербург	25
496700	6	173012215	0	0
496701	3	221686855	Оренбург	0
496702	1	359037234	0	0
496703	14	249310222	Москва	0
496704	6	3426130	Москва	0
496705	13	21406177	Чебоксары	0
496706	5	4390858	0	0
496708	12	30658704	Москва	0
496709	3	173012215	0	0
496710	4	21628364	Красноярск	0
496712	15	395670087	0	0
496713	4	9478634	Санкт-Петербург	0
496721	5	307951474	Омск	21
496724	21	200600899	Rio_de_Janeiro	0
496725	9	200600899	Rio_de_Janeiro	0
496736	4	313361481	0	0
496739	13	135011697	Санкт-Петербург	0
496745	17	3142486	Кемерово	31
496751	12	335792548	0	23
496755	9	10380751	0	0
496756	11	235125143	Белая_Калитва	0
496757	8	137507511	Mons	0
496758	5	311957838	0	0
496759	4	28957577	Чебоксары	23
496785	29	382842280	Москва	27
496858	5	42092186	0	0
497287	20	200600899	Rio_de_Janeiro	0
497288	6	382842280	Москва	27
496680	3	177839630	0	0
496682	2	143018884	Томск	24
496683	1	57118941	Минск	0
496684	3	5099713	0	0
496685	3	65686827	0	0
496686	3	92712406	0	0
496689	4	488330	Москва	101
496707	7	81837476	0	0
496765	4	15730615	0	0
496795	4	81837476	0	0
496652	2	122967496	Темиртау	21
496653	1	2478704	Москва	26
496655	1	120421403	Симферополь	19
496656	6	408219571	0	0
496657	3	21595130	Санкт-Петербург	20
496658	12	349825826	Череповец	0
496662	3	86843064	Дмитров	59
496663	2	2780485	Липецк	0
496669	2	319425640	Агаповка	77
496675	2	18713231	Москва	0
496677	2	18681000	0	22
496688	1	43454943	Смоленск	23
496690	2	11932160	Воронеж	33
496730	1	408193841	0	57
497221	1	9336625	Усть-Каменогорск	25
496642	1	263291391	Санкт-Петербург	20
496643	1	16293035	Москва	25
496644	1	391228909	Санкт-Петербург	116
496645	2	51799616	0	0
496646	7	81851372	Вологда	0
496647	11	3233437	Москва	0
496648	3	61036049	0	78
496649	8	20609924	Химки	25
496651	12	208867006	0	0
496660	27	3233437	Москва	0
496661	4	488330	Москва	101
496664	20	397342448	Москва	48
496666	16	1394544	Москва	40
496667	21	1394544	Москва	40
496671	22	397342448	Москва	48
496672	22	208867006	0	0
496673	5	1394544	Москва	40
496674	23	208867006	0	0
496687	4	335792548	0	23
496618	6	333523854	Баку	71
496619	7	381064857	York	0
496620	4	333523854	Баку	71
496621	4	381064857	York	0
496622	9	381064857	York	0
496623	4	224856625	0	22
496624	5	29747173	0	34
496625	6	224856625	0	22
496627	2	381064857	York	0
496628	4	370562273	0	0
496630	18	153258713	0	0
496635	10	221034733	Акъяр	20
496637	3	340642420	Пенза	23
496668	3	216597597	0	0
496676	11	268326319	Нижневартовск	0
496749	16	153258713	0	0
496750	15	340642420	Пенза	23
496752	11	153258713	0	0
496753	4	340642420	Пенза	23
496867	2	269112868	Вологда	16
496590	2	129918244	Калининград	0
496591	4	158760744	Иваново	20
496593	3	1347474	Санкт-Петербург	0
496594	6	129918244	Калининград	0
496596	3	49666469	0	22
496599	8	162307661	Сватово	16
496601	4	185128403	Москва	0
496602	4	29747173	0	34
496604	5	152654769	0	0
496605	4	185128403	Москва	0
496606	10	383650751	0	0
496611	1	414016157	0	0
496613	3	21201404	Санкт-Петербург	0
496617	2	269659897	Светлогорск	0
496629	5	181942321	Гомель	19
496632	1	144516102	0	0
496868	1	269112868	Вологда	16
496571	6	40129930	Казань	42
496573	11	53440702	0	0
496574	9	121017777	0	0
496575	6	153037150	Hamilton	0
496576	15	40129930	Казань	42
496577	2	53440702	0	0
496582	6	9922243	Киев	0
496584	4	202082174	0	17
496588	2	5482624	Санкт-Петербург	26
496595	1	18584870	0	0
496598	6	29747173	0	34
496609	2	40129930	Казань	42
496636	12	395670087	0	0
496540	8	44188312	Москва	0
496541	3	30685043	0	0
496543	5	101887	Санкт-Петербург	0
496544	6	265831043	Murcia	0
496545	5	215262185	0	0
496546	5	323358912	0	0
496547	5	9074686	0	0
496548	11	89005765	0	0
496549	13	5303963	Санкт-Петербург	0
496550	8	198478923	Москва	31
496551	2	206692610	Москва	0
496552	1	144082737	Montreal	0
496553	3	134600470	0	0
496556	4	67252160	0	0
496558	1	341859865	0	0
496559	14	11405185	Волжский	25
496563	1	44234379	Санкт-Петербург	29
496564	11	144516102	0	0
496565	3	220546998	Brno	20
496566	4	243797432	0	0
496567	1	163874235	Архангельск	21
496568	1	2390569	Москва	14
496578	5	241404808	0	0
496583	7	180184598	0	0
496607	5	24978485	Минск	0
496615	27	224608675	Самара	23
496524	12	13540547	0	0
496527	19	61477052	Москва	25
496531	2	413547005	Bologna	0
496532	17	61477052	Москва	25
496533	5	413547005	Bologna	0
496534	5	413547005	Bologna	0
496536	5	21468267	Ижевск	0
496579	83	2733819	Казань	38
496608	23	65792292	Волгоград	0
496614	48	8311726	Пенза	25
496638	43	23403	Москва	0
496670	2	86711070	Санкт-Петербург	33
496741	38	34383467	0	0
496743	41	2733819	Казань	38
496747	20	2733819	Казань	38
496784	66	8311726	Пенза	25
496792	46	65792292	Волгоград	0
496983	22	2733819	Казань	38
496984	62	2733819	Казань	38
497005	11	65792292	Волгоград	0
496497	2	243947380	Томск	0
496498	4	200685499	San_Francisco	0
496499	5	100596343	Кирово-Чепецк	0
496501	11	206163855	Иркутск	0
496502	2	146217127	0	0
496504	3	63682339	0	17
496505	4	139344842	Houston	22
496506	1	68358892	0	0
496507	12	98940588	Донецк	0
496508	1	340187463	New_York_City	115
496509	5	371739436	Санкт-Петербург	0
496510	14	343990488	0	0
496512	13	264936841	0	17
496513	38	9798009	0	0
496515	7	252569101	Новосибирск	23
496516	1	146095931	0	0
496517	12	119810	Санкт-Петербург	35
496518	1	229618654	Москва	20
496520	4	335792548	0	23
496521	2	123249326	Нижний_Новгород	26
496523	4	9798009	0	0
496525	4	9798009	0	0
496528	37	123249326	Нижний_Новгород	26
496537	12	9798009	0	0
496561	37	123249326	Нижний_Новгород	26
496562	6	150830572	Norei'aranda	23
496569	31	9798009	0	0
496580	21	1011937	Нижневартовск	27
496585	36	9798009	0	0
496586	26	1011937	Нижневартовск	27
496587	34	9798009	0	0
496597	4	82421967	Балтийск	0
496610	6	1011937	Нижневартовск	27
496612	20	9798009	0	0
496633	5	290097145	0	0
496735	27	1647300	Москва	0
496471	1	17704391	Москва	0
496472	6	100596343	Кирово-Чепецк	0
496473	2	97026142	0	0
496474	2	67752558	0	0
496475	2	138524450	Днепропетровск_(Днепр)	29
496477	5	90307308	0	0
496478	1	38537988	Санкт-Петербург	0
496479	11	94730136	Астрахань	0
496480	3	371064672	Санкт-Петербург	0
496483	12	198589821	0	0
496485	5	100596343	Кирово-Чепецк	0
496486	2	198589821	0	0
496487	9	100596343	Кирово-Чепецк	0
496488	8	108434024	0	0
496492	5	83115986	Lindenhurst	22
496493	8	2766905	San_Francisco	0
496581	8	139858901	Краснодар	0
496711	2	90421871	Волгоград	18
497349	6	15413291	Винница	0
496442	3	5889675	0	23
496443	3	1801591	Москва	29
496444	2	200685499	San_Francisco	0
496446	4	251450624	0	21
496447	8	230698576	0	20
496449	2	2691249	Москва	24
496450	8	155145938	0	0
496452	19	1052728	Мытищи	0
496453	4	16293035	Москва	25
496454	4	530772	0	0
496455	2	252569101	Новосибирск	23
496456	5	949692	0	26
496457	1	236481018	Барановичи	0
496458	2	31246884	Магнитогорск	21
496459	2	302984513	Омск	22
496460	1	4561913	Харьков	27
496461	5	11210425	Санкт-Петербург	23
496462	5	11210425	Санкт-Петербург	23
496463	6	11210425	Санкт-Петербург	23
496466	5	250898711	Москва	0
496467	10	240465193	Хабаровск	17
496469	2	11210425	Санкт-Петербург	23
496481	3	165846090	Украинка	28
496484	4	290022902	Петрозаводск	0
496489	6	165846090	Украинка	28
496554	2	322593877	Беэр_Шева	42
497555	15	274769375	Воронеж	0
496423	2	193648850	Los_Angeles	0
496424	16	2805770	Москва	0
496425	8	23185836	Санкт-Петербург	26
496426	8	193648850	Los_Angeles	0
496427	18	143240854	Санкт-Петербург	0
496428	16	375012321	Москва	0
496429	2	193648850	Los_Angeles	0
496430	8	197913211	Благовещенск	28
496431	7	3505286	0	0
496433	12	288574006	Москва	0
496434	3	316214640	0	0
496435	22	54817471	Ижевск	0
496437	3	14972752	Полоцк	0
496438	14	218888678	Рязань	0
496439	8	399482611	0	0
496440	3	359169856	Москва	0
496448	5	376013900	Ульяновск	0
496490	6	108434024	0	0
496406	3	163328120	Казань	20
496407	8	64075175	Волгоград	0
496408	1	148453259	0	0
496409	4	151042978	0	15
496411	10	150670989	0	25
496412	5	112105	Санкт-Петербург	29
496414	1	190248893	Cockburn_Town	0
496415	6	19341433	Петрозаводск	0
496416	13	119486979	Каменск-Уральский	21
496417	4	30101550	Екатеринбург	0
496418	2	21209219	0	0
496419	3	119486979	Каменск-Уральский	21
496421	3	153539227	Москва	95
496491	5	108434024	0	0
496494	9	233433999	New_York_City	116
497040	6	9922243	Киев	0
496362	15	290097145	0	0
496363	2	5514612	Москва	0
496364	8	258106531	Санкт-Петербург	37
496365	4	17695615	Севастополь	0
496366	7	27720028	Хмельницкий	0
496368	7	247952578	Санкт-Петербург	0
496369	1	3702545	0	0
496370	3	147114673	Москва	26
496371	2	255912910	0	0
496372	4	332564362	Заринск	29
496376	14	357568170	Новосибирск	0
496377	10	277088510	0	0
496381	4	68324691	0	26
496382	4	247952578	Санкт-Петербург	0
496384	8	100962	Москва	0
496386	1	343343677	0	0
496397	6	185128403	Москва	0
496398	7	185128403	Москва	0
496402	5	61473354	Казань	18
496659	2	51209867	Астана	0
496343	1	208867006	0	0
496345	8	14098190	Анапа	21
496347	1	38527713	Кемерово	0
496349	2	22131088	Санкт-Петербург	21
496350	6	22277427	Томск	20
496352	2	395670087	0	0
496353	2	269077024	Хабаровск	0
496354	7	395670087	0	0
496356	1	34514008	Москва	29
496359	7	13310007	Москва	21
496360	14	23551664	Москва	0
496379	7	13310007	Москва	21
496380	6	23551664	Москва	0
496385	2	170737771	Ивано-Франковск	0
496388	11	170737771	Ивано-Франковск	0
496390	6	170737771	Ивано-Франковск	0
496391	3	170737771	Ивано-Франковск	0
496392	3	170737771	Ивано-Франковск	0
496394	2	170737771	Ивано-Франковск	0
496967	1	143651524	Ярославль	0
496315	1	349825826	Череповец	0
496316	3	158456878	Онега	0
496317	4	160934929	0	0
496319	9	407228720	Санкт-Петербург	0
496320	2	319554	Санкт-Петербург	0
496321	5	12481100	Санкт-Петербург	23
496323	6	6267176	Москва	26
496324	23	12789523	Москва	26
496325	2	10589178	0	0
496326	2	4075337	0	0
496327	7	178954570	Кемерово	0
496332	2	252171493	Екатеринбург	0
496333	4	135395187	Москва	22
496334	8	158868704	0	0
496335	17	158456878	Онега	0
496336	4	158868704	0	0
496338	4	158456878	Онега	0
496339	9	158868704	0	0
496340	9	158456878	Онега	0
496341	5	158868704	0	0
496373	6	278228447	Москва	52
496400	7	246665729	Калуга	0
496401	2	246665729	Калуга	0
496403	3	103825772	0	0
496436	6	250625232	Новый_Васюган	35
496936	1	69239956	Санкт-Петербург	0
496293	1	245218046	0	0
496294	9	235292388	New_York_City	0
496295	4	117413684	0	0
496296	7	5135288	Ростов-на-Дону	0
496297	2	254622751	Арсеньев	23
496298	8	399090494	0	0
496299	5	46361189	Ярославль	0
496301	2	288013330	0	0
496302	3	147732985	0	0
496307	7	141053521	Мурманск	31
496308	8	82165495	Москва	25
496310	2	372576310	0	0
496311	10	395670087	0	0
496312	8	146375761	Уфа	0
496314	3	31820202	Ростов-на-Дону	29
496322	6	146375761	Уфа	0
496329	21	181810617	Москва	0
496331	5	31820202	Ростов-на-Дону	29
496355	2	368296263	Астрахань	0
496367	4	1623679	Санкт-Петербург	26
496468	3	417366979	0	0
496495	4	233433999	New_York_City	116
496267	9	342336168	Харьков	15
496268	6	11253650	0	26
496269	3	53320159	0	23
496272	10	409138447	0	0
496276	8	30110301	Лоев	20
496281	29	177698584	0	0
496288	8	102587656	Волгоград	0
496289	15	409138447	0	0
496318	5	141053521	Мурманск	31
496337	6	176415394	Харьков	0
496464	18	44212702	Вятские_Поляны	21
496476	2	409138447	0	0
496626	4	152589148	0	0
496233	10	37823700	Praha	19
496234	11	343990488	0	0
496235	11	244990721	0	0
496236	13	110336862	Тольятти	0
496237	1	1486078	0	0
496238	10	160934929	0	0
496239	12	912463	Москва	0
496240	9	106157516	Санкт-Петербург	0
496241	4	210808274	Севастополь	0
496242	7	76950071	Санкт-Петербург	0
496243	4	94730136	Астрахань	0
496244	7	10380751	0	0
496245	9	135827441	Рязань	0
496247	7	183756458	Москва	0
496248	7	228842557	0	0
496249	29	51631863	Санкт-Петербург	21
496250	5	597590	Москва	0
496252	16	268573709	0	24
496253	9	37823700	Praha	19
496254	13	198589821	0	0
496255	21	51631863	Санкт-Петербург	21
496256	5	3233437	Москва	0
496257	5	228842557	0	0
496258	19	198589821	0	0
496259	1	125419978	Нижний_Новгород	19
496260	11	51631863	Санкт-Петербург	21
496264	1	232216111	Рязань	26
496265	6	306676001	Одесса	20
496270	3	15777292	Тверь	37
496271	5	409138447	0	0
496273	6	5356104	Железнодорожный_(Балашиха)	26
496275	12	49529832	Пермь	0
496277	11	248949441	Москва	19
496278	2	275013672	Киев	30
496279	4	31820202	Ростов-на-Дону	29
496280	1	162924015	0	19
496282	5	150830572	Norei'aranda	23
496284	2	7256833	Красноярск	0
496285	1	7256833	Красноярск	0
496399	14	154253053	0	0
496432	4	334966656	Kawasaki	18
496201	1	321657506	0	0
496204	2	193735755	Тула	15
496205	3	144351777	0	0
496206	1	198878464	Stuttgart	64
496207	1	256782200	Тюмень	0
496208	12	98034585	Москва	0
496209	5	83841527	Москва	0
496210	22	198878464	Stuttgart	64
496211	14	98034585	Москва	0
496212	35	198878464	Stuttgart	64
496214	24	153258713	0	0
496217	1	241720410	Бзыпта	0
496218	1	22877654	Ставрополь	0
496261	9	90213862	Новосибирск	24
496262	2	280761215	Санкт-Петербург	0
496286	9	247934386	Самара	21
496328	17	838661	Нижний_Тагил	30
496156	5	1801591	Москва	29
496157	3	61036049	0	78
496158	4	31787906	0	21
496161	3	31787906	0	21
496162	1	2823177	Санкт-Петербург	0
496163	11	19133490	Каменец-Подольский	0
496164	8	22325391	Санкт-Петербург	0
496165	8	26023478	Москва	0
496166	4	252569101	Новосибирск	23
496167	4	152654769	0	0
496168	1	190403125	0	48
496169	3	302984513	Омск	22
496171	6	168631504	0	0
496174	4	313389076	0	22
496175	13	145386662	Томск	21
496176	1	184657495	Москва	17
496178	9	3262152	Москва	20
496179	20	5725063	0	0
496180	5	259241	Москва	28
496181	5	145386662	Томск	21
496185	1	217817798	Новосибирск	0
496287	1	31820202	Ростов-на-Дону	29
496128	4	108137630	0	0
496129	3	10441772	Чебоксары	25
496130	1	100596343	Кирово-Чепецк	0
496131	11	1768789	Москва	31
496132	5	64538343	Москва	0
496133	3	239231212	Владивосток	0
496135	4	128943449	Санкт-Петербург	0
496136	4	359997979	0	0
496137	4	302984513	Омск	22
496142	7	26774811	Архангельск	25
496143	5	93598820	0	0
496144	3	18480655	Санкт-Петербург	24
496145	14	5293325	0	23
496147	6	29664773	Москва	0
496170	39	23135503	Сосенский	13
496172	14	46682320	Санкт-Петербург	22
496263	2	13765092	0	0
496283	2	236058686	0	15
496351	2	23135503	Сосенский	13
496097	3	8754621	Москва	24
496098	9	333523854	Баку	71
496099	7	118479271	Ростов-на-Дону	0
496100	5	14196092	0	0
496102	15	179877184	0	0
496103	5	273000422	Уфа	0
496104	4	136549228	0	0
496105	61	13527829	Краснодар	0
496106	8	202574547	Томск	0
496107	4	181804485	Томск	0
496108	9	2830475	Санкт-Петербург	0
496109	1	3426130	Москва	0
496110	9	30302082	Нижнекамск	24
496111	1	22709730	Гродно	32
496112	3	146217127	0	0
496113	5	31734463	Москва	0
496114	15	243797432	0	0
496115	3	321714040	0	0
496116	11	164555054	0	0
496117	5	401042	Санкт-Петербург	27
496118	2	12080773	Нижний_Новгород	0
496120	8	6193668	Оренбург	0
496121	7	279747065	0	0
496123	5	59819930	Минск	22
496125	3	204110	Санкт-Петербург	29
496141	11	4844352	0	0
496146	5	90153957	Минск	20
496148	18	4844352	0	0
496149	7	90153957	Минск	20
496150	16	29664773	Москва	0
496199	1	34069483	Краснодар	0
496309	2	359169856	Москва	0
496081	4	69182112	0	0
496082	3	273590970	Родники	15
496083	11	40517810	Архангельск	25
496085	4	247752790	0	0
496086	10	21209219	0	0
496087	1	17402318	Санкт-Петербург	21
496089	1	87881572	0	0
496090	6	242461987	Кишинев	25
496093	5	152654769	0	0
496140	1	4155077	Томск	33
496059	3	395336523	Berlin	46
496061	7	137501621	0	14
496062	4	400909896	Aomori	0
496063	1	105726971	Омск	0
496064	1	205697400	Ижевск	0
496066	1	175281075	Москва	0
496068	12	229352107	0	0
496069	3	160786772	Москва	0
496070	2	299029238	0	0
496071	6	205697400	Ижевск	0
496072	8	229352107	0	0
496075	10	170737771	Ивано-Франковск	0
496077	5	216028002	Рязань	0
496079	14	170737771	Ивано-Франковск	0
496095	29	168249549	Ростов-на-Дону	0
496124	1	137681789	Могилёв	0
496046	3	38295344	0	0
496047	4	13371789	Саратов	27
496048	13	41825722	Санкт-Петербург	22
496049	2	12854156	0	0
496050	6	44309292	0	0
496051	8	1801591	Москва	29
496052	3	247605607	Warszawa	0
496053	9	488330	Москва	101
496054	2	301222912	Краснодар	0
496055	5	18639674	0	0
496056	18	1427432	Уфа	29
496088	6	399315701	0	0
496092	8	2346617	0	0
496094	2	212043965	Братск	23
496374	4	1427432	Уфа	29
496018	2	37361044	0	0
496019	2	64459149	0	0
496020	1	5457811	0	0
496021	5	264713136	Москва	113
496023	4	23421567	Санкт-Петербург	0
496024	6	111007583	0	0
496025	1	147732985	0	0
496026	2	402977	Санкт-Петербург	33
496027	2	7144041	Москва	27
496028	2	230521697	0	0
496029	1	183825841	Киров	0
496030	1	252569101	Новосибирск	23
496031	6	322590262	Cambridge	0
496034	5	34350406	Иркутск	0
496042	5	142659337	Киев	24
495992	13	173831525	Яровое	18
495993	6	203570407	Москва	27
495994	4	5457811	0	0
495995	3	9922243	Киев	0
495996	6	5020238	0	0
495997	5	19584612	0	0
495998	6	391228909	Санкт-Петербург	116
495999	7	399090494	0	0
496000	5	118479271	Ростов-на-Дону	0
496004	1	409286546	0	0
496010	1	193217382	0	0
496012	6	67003398	Москва	0
496014	9	212430375	0	0
496015	2	272774516	0	0
496022	5	41475460	Томск	24
496032	3	136503250	Кемерово	0
496033	1	391228909	Санкт-Петербург	116
496035	1	198529403	0	0
496057	4	19873489	Новороссийск	22
496065	5	137546118	0	111
496067	2	171336276	Воронеж	0
496074	4	290900490	Los_Angeles	0
496084	12	184090228	0	0
496138	11	391228909	Санкт-Петербург	116
496519	25	72002410	Североморск	20
496526	10	391228909	Санкт-Петербург	116
